batch_id,GRU|11,GRU|22,GRU|33,TRANSFORMER|11,TRANSFORMER|22,TRANSFORMER|33,LSTM|11,LSTM|22,LSTM|33,LOGISTIC REGRESSION|11,LOGISTIC REGRESSION|22,LOGISTIC REGRESSION|33,ADWIN|-1,DDM|-1,KSWIN|-1
805,0.56,0.54,0.58,0.58,0.58,0.58,0.56,0.52,0.54,0.58,0.58,0.58,0.54,0.54,0.56
806,0.76,0.76,0.68,0.6,0.66,0.6,0.7,0.74,0.68,0.76,0.76,0.76,0.76,0.72,0.7
807,0.56,0.58,0.54,0.78,0.66,0.78,0.58,0.62,0.68,0.58,0.58,0.58,0.62,0.58,0.54
808,0.54,0.46,0.48,0.6,0.54,0.6,0.54,0.5,0.54,0.52,0.52,0.52,0.5,0.5,0.46
809,0.56,0.52,0.54,0.7,0.64,0.7,0.56,0.66,0.64,0.54,0.54,0.54,0.66,0.66,0.56
810,0.62,0.64,0.58,0.58,0.64,0.58,0.6,0.7,0.64,0.56,0.56,0.56,0.66,0.68,0.58
811,0.6,0.62,0.58,0.52,0.58,0.52,0.64,0.62,0.56,0.6,0.6,0.6,0.62,0.64,0.6
812,0.58,0.58,0.6,0.6,0.68,0.6,0.58,0.68,0.62,0.58,0.58,0.58,0.64,0.66,0.62
813,0.58,0.56,0.58,0.64,0.66,0.64,0.56,0.6,0.62,0.56,0.56,0.56,0.58,0.62,0.54
814,0.52,0.56,0.52,0.72,0.56,0.72,0.56,0.62,0.56,0.52,0.52,0.52,0.6,0.64,0.5
815,0.56,0.58,0.54,0.76,0.62,0.76,0.56,0.58,0.62,0.54,0.54,0.54,0.58,0.58,0.54
816,0.64,0.62,0.64,0.56,0.62,0.56,0.62,0.64,0.6,0.66,0.66,0.66,0.62,0.64,0.64
817,0.72,0.68,0.7,0.6,0.68,0.6,0.72,0.68,0.68,0.68,0.68,0.68,0.74,0.68,0.72
818,0.68,0.68,0.66,0.66,0.68,0.66,0.68,0.7,0.7,0.7,0.7,0.7,0.66,0.68,0.66
819,0.6,0.56,0.56,0.52,0.58,0.52,0.58,0.54,0.58,0.6,0.6,0.6,0.56,0.56,0.56
820,0.62,0.62,0.62,0.5,0.64,0.5,0.62,0.66,0.64,0.62,0.62,0.62,0.62,0.66,0.62
821,0.56,0.56,0.54,0.52,0.54,0.52,0.56,0.56,0.52,0.54,0.54,0.54,0.56,0.54,0.54
822,0.5,0.5,0.48,0.6,0.62,0.6,0.5,0.6,0.58,0.5,0.5,0.5,0.52,0.64,0.48
823,0.54,0.56,0.58,0.5,0.66,0.5,0.54,0.58,0.64,0.54,0.54,0.54,0.58,0.58,0.62
824,0.64,0.64,0.62,0.54,0.56,0.54,0.62,0.6,0.56,0.62,0.62,0.62,0.66,0.6,0.64
825,0.68,0.7,0.64,0.62,0.64,0.62,0.7,0.68,0.6,0.66,0.66,0.66,0.68,0.68,0.64
826,0.56,0.52,0.58,0.6,0.5,0.6,0.52,0.52,0.56,0.48,0.48,0.48,0.56,0.52,0.56
827,0.5,0.56,0.54,0.6,0.6,0.6,0.56,0.64,0.5,0.54,0.54,0.54,0.56,0.64,0.54
828,0.6,0.58,0.6,0.72,0.64,0.72,0.58,0.66,0.6,0.56,0.56,0.56,0.64,0.66,0.64
829,0.7,0.62,0.7,0.56,0.68,0.56,0.6,0.68,0.7,0.6,0.6,0.6,0.66,0.68,0.7
830,0.56,0.56,0.56,0.62,0.62,0.62,0.56,0.6,0.56,0.56,0.56,0.56,0.6,0.62,0.58
831,0.58,0.52,0.6,0.68,0.6,0.68,0.52,0.52,0.58,0.52,0.52,0.52,0.54,0.52,0.58
832,0.56,0.56,0.56,0.62,0.54,0.62,0.56,0.46,0.56,0.58,0.58,0.58,0.56,0.46,0.56
833,0.5,0.48,0.5,0.66,0.54,0.66,0.48,0.52,0.5,0.48,0.48,0.48,0.52,0.54,0.52
834,0.6,0.62,0.62,0.56,0.56,0.56,0.6,0.62,0.58,0.6,0.6,0.6,0.62,0.62,0.62
835,0.54,0.56,0.56,0.6,0.58,0.6,0.56,0.56,0.54,0.56,0.56,0.56,0.56,0.58,0.54
836,0.52,0.5,0.62,0.74,0.52,0.74,0.5,0.48,0.52,0.5,0.5,0.5,0.5,0.48,0.5
837,0.52,0.54,0.58,0.76,0.58,0.76,0.5,0.6,0.56,0.5,0.5,0.5,0.52,0.6,0.54
838,0.52,0.48,0.5,0.7,0.6,0.7,0.48,0.56,0.48,0.48,0.48,0.48,0.5,0.56,0.5
839,0.54,0.58,0.52,0.7,0.56,0.7,0.54,0.54,0.48,0.56,0.56,0.56,0.54,0.52,0.54
840,0.56,0.54,0.56,0.62,0.62,0.62,0.54,0.56,0.56,0.54,0.54,0.54,0.54,0.58,0.56
841,0.68,0.56,0.62,0.72,0.62,0.72,0.56,0.62,0.56,0.56,0.56,0.56,0.58,0.62,0.6
842,0.6,0.64,0.62,0.62,0.62,0.62,0.64,0.6,0.64,0.64,0.64,0.64,0.64,0.62,0.62
843,0.6,0.66,0.62,0.62,0.64,0.62,0.66,0.68,0.64,0.66,0.66,0.66,0.66,0.68,0.66
844,0.48,0.48,0.46,0.7,0.56,0.7,0.5,0.54,0.48,0.48,0.48,0.48,0.48,0.54,0.48
845,0.68,0.6,0.6,0.68,0.7,0.68,0.64,0.72,0.64,0.6,0.6,0.6,0.62,0.72,0.62
846,0.56,0.58,0.58,0.64,0.66,0.64,0.62,0.6,0.58,0.58,0.58,0.58,0.6,0.62,0.58
847,0.58,0.62,0.62,0.66,0.64,0.66,0.6,0.62,0.6,0.6,0.6,0.6,0.6,0.62,0.6
848,0.62,0.66,0.64,0.48,0.52,0.48,0.62,0.6,0.64,0.66,0.66,0.66,0.62,0.62,0.62
849,0.56,0.58,0.54,0.64,0.62,0.64,0.56,0.6,0.58,0.56,0.56,0.56,0.58,0.6,0.58
850,0.52,0.54,0.5,0.54,0.56,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54
851,0.52,0.46,0.54,0.62,0.6,0.62,0.48,0.48,0.46,0.52,0.52,0.52,0.54,0.5,0.48
852,0.56,0.56,0.5,0.6,0.5,0.6,0.5,0.5,0.56,0.5,0.5,0.5,0.52,0.48,0.52
853,0.52,0.48,0.5,0.64,0.54,0.64,0.46,0.46,0.48,0.48,0.48,0.48,0.44,0.46,0.44
854,0.54,0.52,0.52,0.7,0.48,0.7,0.52,0.42,0.52,0.5,0.5,0.5,0.5,0.42,0.5
855,0.5,0.48,0.52,0.6,0.48,0.6,0.5,0.48,0.48,0.48,0.48,0.48,0.5,0.48,0.5
856,0.5,0.5,0.5,0.6,0.5,0.6,0.46,0.52,0.5,0.44,0.44,0.44,0.46,0.52,0.46
857,0.4,0.42,0.42,0.68,0.44,0.68,0.42,0.42,0.42,0.52,0.52,0.52,0.44,0.42,0.44
858,0.68,0.54,0.54,0.6,0.58,0.6,0.62,0.58,0.62,0.64,0.64,0.64,0.64,0.58,0.62
859,0.54,0.58,0.58,0.66,0.56,0.66,0.56,0.54,0.58,0.56,0.56,0.56,0.56,0.54,0.54
860,0.6,0.66,0.66,0.58,0.56,0.58,0.62,0.6,0.62,0.64,0.64,0.64,0.58,0.58,0.58
861,0.48,0.48,0.48,0.66,0.52,0.66,0.46,0.5,0.46,0.44,0.44,0.44,0.48,0.52,0.48
862,0.52,0.6,0.6,0.74,0.58,0.74,0.52,0.52,0.58,0.58,0.58,0.58,0.5,0.54,0.5
863,0.52,0.56,0.56,0.58,0.56,0.58,0.54,0.52,0.52,0.6,0.6,0.6,0.56,0.54,0.58
864,0.46,0.46,0.46,0.62,0.46,0.62,0.46,0.44,0.46,0.44,0.44,0.44,0.48,0.44,0.48
865,0.62,0.62,0.62,0.74,0.58,0.74,0.6,0.58,0.6,0.62,0.62,0.62,0.6,0.58,0.6
866,0.58,0.6,0.56,0.56,0.66,0.56,0.62,0.62,0.6,0.6,0.6,0.6,0.54,0.6,0.5
867,0.58,0.64,0.62,0.52,0.6,0.52,0.6,0.64,0.6,0.66,0.66,0.66,0.6,0.62,0.6
868,0.6,0.56,0.58,0.44,0.66,0.44,0.6,0.6,0.6,0.68,0.68,0.68,0.62,0.66,0.6
869,0.56,0.54,0.5,0.54,0.56,0.54,0.52,0.58,0.54,0.48,0.48,0.48,0.62,0.54,0.58
870,0.48,0.42,0.4,0.72,0.38,0.72,0.44,0.4,0.42,0.44,0.44,0.44,0.5,0.4,0.5
871,0.58,0.6,0.56,0.44,0.6,0.44,0.54,0.64,0.54,0.58,0.58,0.58,0.62,0.64,0.64
872,0.52,0.54,0.58,0.62,0.64,0.62,0.6,0.56,0.6,0.5,0.5,0.5,0.52,0.56,0.5
873,0.38,0.4,0.42,0.6,0.48,0.6,0.42,0.44,0.38,0.4,0.4,0.4,0.44,0.48,0.42
874,0.52,0.54,0.54,0.64,0.58,0.64,0.54,0.54,0.5,0.52,0.52,0.52,0.54,0.52,0.54
875,0.64,0.6,0.6,0.56,0.58,0.56,0.6,0.6,0.54,0.6,0.6,0.6,0.64,0.62,0.56
876,0.48,0.52,0.5,0.58,0.5,0.58,0.5,0.42,0.5,0.52,0.52,0.52,0.46,0.42,0.52
877,0.54,0.56,0.52,0.62,0.52,0.62,0.54,0.48,0.58,0.54,0.54,0.54,0.58,0.48,0.58
878,0.62,0.6,0.58,0.64,0.58,0.64,0.58,0.64,0.56,0.58,0.58,0.58,0.58,0.64,0.56
879,0.54,0.6,0.6,0.74,0.62,0.74,0.6,0.58,0.52,0.58,0.58,0.58,0.56,0.6,0.56
880,0.48,0.54,0.52,0.48,0.56,0.48,0.54,0.52,0.52,0.5,0.5,0.5,0.5,0.52,0.48
881,0.62,0.5,0.48,0.56,0.56,0.56,0.5,0.54,0.52,0.5,0.5,0.5,0.54,0.56,0.52
882,0.66,0.62,0.62,0.58,0.68,0.58,0.62,0.66,0.6,0.62,0.62,0.62,0.58,0.68,0.62
883,0.64,0.58,0.62,0.58,0.72,0.58,0.58,0.66,0.54,0.56,0.56,0.56,0.56,0.7,0.54
884,0.66,0.62,0.62,0.64,0.6,0.64,0.6,0.6,0.52,0.58,0.58,0.58,0.58,0.6,0.52
885,0.54,0.54,0.46,0.64,0.58,0.64,0.56,0.58,0.56,0.56,0.56,0.56,0.56,0.6,0.56
886,0.46,0.48,0.42,0.56,0.52,0.56,0.46,0.52,0.46,0.46,0.46,0.46,0.5,0.52,0.46
887,0.52,0.52,0.52,0.46,0.56,0.46,0.52,0.56,0.54,0.5,0.5,0.5,0.5,0.58,0.5
888,0.52,0.5,0.5,0.7,0.54,0.7,0.5,0.52,0.52,0.46,0.46,0.46,0.5,0.52,0.48
889,0.54,0.56,0.52,0.6,0.64,0.6,0.54,0.6,0.52,0.54,0.54,0.54,0.54,0.62,0.54
890,0.56,0.66,0.56,0.62,0.6,0.62,0.6,0.46,0.56,0.58,0.58,0.58,0.62,0.62,0.6
891,0.54,0.58,0.54,0.68,0.5,0.68,0.5,0.52,0.56,0.5,0.5,0.5,0.52,0.54,0.5
892,0.46,0.48,0.46,0.66,0.52,0.66,0.44,0.44,0.48,0.44,0.44,0.44,0.46,0.5,0.44
893,0.58,0.54,0.54,0.66,0.6,0.66,0.56,0.7,0.58,0.58,0.58,0.58,0.56,0.6,0.56
894,0.6,0.6,0.58,0.48,0.58,0.48,0.6,0.72,0.6,0.6,0.6,0.6,0.6,0.6,0.6
895,0.5,0.56,0.48,0.7,0.5,0.7,0.5,0.58,0.5,0.52,0.52,0.52,0.54,0.46,0.52
896,0.48,0.5,0.5,0.52,0.42,0.52,0.52,0.64,0.48,0.5,0.5,0.5,0.5,0.42,0.5
897,0.52,0.52,0.5,0.6,0.48,0.6,0.46,0.48,0.52,0.42,0.42,0.42,0.48,0.48,0.44
898,0.48,0.44,0.42,0.64,0.48,0.64,0.42,0.5,0.48,0.42,0.42,0.42,0.44,0.52,0.42
899,0.52,0.52,0.5,0.7,0.62,0.7,0.5,0.52,0.52,0.5,0.5,0.5,0.46,0.62,0.5
900,0.56,0.54,0.54,0.66,0.68,0.66,0.52,0.56,0.56,0.54,0.54,0.54,0.54,0.68,0.54
901,0.56,0.54,0.62,0.58,0.72,0.58,0.52,0.52,0.56,0.52,0.52,0.52,0.34,0.72,0.5
902,0.44,0.5,0.64,0.64,0.62,0.64,0.52,0.42,0.44,0.46,0.46,0.46,0.7,0.62,0.48
903,0.62,0.66,0.76,0.62,0.7,0.62,0.64,0.58,0.62,0.62,0.62,0.62,0.66,0.7,0.62
904,0.56,0.56,0.54,0.6,0.54,0.6,0.54,0.56,0.56,0.54,0.54,0.54,0.62,0.56,0.54
905,0.54,0.5,0.64,0.74,0.56,0.74,0.56,0.5,0.54,0.58,0.58,0.58,0.64,0.56,0.56
906,0.52,0.5,0.46,0.48,0.44,0.48,0.52,0.48,0.52,0.5,0.5,0.5,0.46,0.44,0.52
907,0.58,0.56,0.64,0.52,0.58,0.52,0.6,0.5,0.62,0.56,0.56,0.56,0.58,0.58,0.56
908,0.54,0.56,0.6,0.6,0.58,0.6,0.56,0.6,0.58,0.56,0.56,0.56,0.54,0.58,0.54
909,0.52,0.46,0.5,0.74,0.56,0.74,0.44,0.5,0.48,0.44,0.44,0.44,0.58,0.56,0.44
910,0.5,0.54,0.52,0.64,0.52,0.64,0.52,0.5,0.54,0.52,0.52,0.52,0.52,0.52,0.52
911,0.56,0.54,0.6,0.54,0.58,0.54,0.52,0.46,0.5,0.52,0.52,0.52,0.54,0.58,0.54
912,0.54,0.56,0.54,0.7,0.58,0.7,0.54,0.54,0.54,0.52,0.52,0.52,0.54,0.58,0.54
913,0.54,0.52,0.56,0.74,0.58,0.74,0.58,0.52,0.54,0.5,0.5,0.5,0.64,0.58,0.48
914,0.48,0.48,0.54,0.8,0.48,0.8,0.56,0.46,0.48,0.48,0.48,0.48,0.48,0.48,0.48
915,0.48,0.5,0.48,0.54,0.54,0.54,0.5,0.52,0.5,0.5,0.5,0.5,0.52,0.54,0.5
916,0.54,0.58,0.54,0.64,0.46,0.64,0.52,0.46,0.56,0.46,0.46,0.46,0.54,0.46,0.56
917,0.64,0.62,0.66,0.7,0.7,0.7,0.66,0.58,0.66,0.64,0.64,0.64,0.66,0.7,0.6
918,0.52,0.46,0.48,0.58,0.52,0.58,0.5,0.48,0.44,0.48,0.48,0.48,0.48,0.52,0.46
919,0.52,0.54,0.52,0.7,0.54,0.7,0.54,0.58,0.54,0.5,0.5,0.5,0.5,0.54,0.5
920,0.62,0.56,0.6,0.56,0.62,0.56,0.6,0.64,0.6,0.58,0.58,0.58,0.62,0.62,0.58
921,0.56,0.58,0.58,0.68,0.56,0.68,0.58,0.58,0.58,0.56,0.56,0.56,0.48,0.56,0.56
922,0.58,0.6,0.58,0.6,0.64,0.6,0.62,0.62,0.6,0.58,0.58,0.58,0.62,0.64,0.56
923,0.56,0.58,0.6,0.64,0.64,0.64,0.6,0.6,0.6,0.6,0.6,0.6,0.62,0.64,0.54
924,0.6,0.54,0.56,0.68,0.48,0.68,0.54,0.52,0.56,0.52,0.52,0.52,0.54,0.48,0.5
925,0.58,0.62,0.56,0.58,0.52,0.58,0.56,0.58,0.56,0.54,0.54,0.54,0.56,0.54,0.54
926,0.4,0.38,0.38,0.62,0.36,0.62,0.34,0.48,0.38,0.38,0.38,0.38,0.4,0.36,0.38
927,0.62,0.6,0.62,0.56,0.6,0.56,0.62,0.56,0.66,0.62,0.62,0.62,0.66,0.6,0.6
928,0.62,0.68,0.66,0.64,0.62,0.64,0.66,0.66,0.7,0.64,0.64,0.64,0.64,0.62,0.64
929,0.68,0.7,0.66,0.52,0.72,0.52,0.68,0.52,0.64,0.66,0.66,0.66,0.7,0.72,0.72
930,0.74,0.8,0.74,0.38,0.62,0.38,0.74,0.58,0.72,0.74,0.74,0.74,0.66,0.62,0.78
931,0.8,0.76,0.8,0.38,0.76,0.38,0.78,0.74,0.8,0.76,0.76,0.76,0.72,0.76,0.74
932,0.8,0.78,0.8,0.34,0.78,0.34,0.8,0.78,0.82,0.82,0.82,0.82,0.8,0.78,0.76
933,0.86,0.84,0.86,0.34,0.86,0.34,0.86,0.86,0.72,0.8,0.8,0.8,0.82,0.86,0.82
934,0.72,0.64,0.72,0.48,0.76,0.48,0.72,0.76,0.64,0.68,0.68,0.68,0.78,0.76,0.72
935,0.86,0.78,0.86,0.32,0.8,0.32,0.86,0.82,0.8,0.8,0.8,0.8,0.84,0.8,0.86
936,0.92,0.9,0.92,0.38,0.84,0.38,0.92,0.86,0.88,0.86,0.86,0.86,0.9,0.84,0.84
937,0.88,0.84,0.9,0.48,0.84,0.48,0.86,0.84,0.84,0.86,0.86,0.86,0.94,0.84,0.82
938,0.78,0.76,0.76,0.52,0.8,0.52,0.78,0.78,0.78,0.76,0.76,0.76,0.82,0.78,0.7
939,0.86,0.88,0.88,0.46,0.84,0.46,0.88,0.84,0.84,0.86,0.86,0.86,0.88,0.88,0.84
940,0.88,0.9,0.92,0.44,0.92,0.44,0.92,0.9,0.88,0.88,0.88,0.88,0.92,0.92,0.88
941,0.84,0.88,0.88,0.4,0.82,0.4,0.88,0.8,0.82,0.82,0.82,0.82,0.88,0.88,0.82
942,0.76,0.68,0.78,0.38,0.74,0.38,0.78,0.72,0.7,0.68,0.68,0.68,0.76,0.78,0.74
943,0.8,0.8,0.8,0.4,0.8,0.4,0.8,0.78,0.78,0.74,0.74,0.74,0.78,0.8,0.8
944,0.9,0.88,0.86,0.56,0.9,0.56,0.86,0.9,0.9,0.84,0.84,0.84,0.86,0.86,0.86
945,0.86,0.84,0.84,0.38,0.82,0.38,0.84,0.84,0.86,0.84,0.84,0.84,0.84,0.84,0.88
946,0.9,0.9,0.84,0.4,0.88,0.4,0.9,0.88,0.9,0.88,0.88,0.88,0.9,0.9,0.86
947,0.88,0.86,0.8,0.44,0.88,0.44,0.88,0.88,0.88,0.84,0.84,0.84,0.88,0.88,0.84
948,0.9,0.86,0.88,0.42,0.88,0.42,0.92,0.86,0.9,0.88,0.88,0.88,0.92,0.92,0.88
949,0.88,0.86,0.84,0.4,0.8,0.4,0.92,0.76,0.88,0.84,0.84,0.84,0.92,0.92,0.82
950,0.9,0.9,0.9,0.42,0.82,0.42,0.9,0.82,0.92,0.92,0.92,0.92,0.9,0.9,0.86
951,0.9,0.86,0.88,0.44,0.82,0.44,0.88,0.82,0.86,0.88,0.88,0.88,0.88,0.88,0.86
952,0.88,0.88,0.86,0.32,0.82,0.32,0.88,0.84,0.88,0.88,0.88,0.88,0.88,0.88,0.82
953,0.88,0.84,0.86,0.36,0.84,0.36,0.86,0.82,0.88,0.84,0.84,0.84,0.86,0.86,0.76
954,0.96,0.96,0.96,0.44,0.94,0.44,0.94,0.94,0.96,0.96,0.96,0.96,0.94,0.94,0.92
955,0.88,0.82,0.84,0.44,0.84,0.44,0.9,0.84,0.88,0.8,0.8,0.8,0.9,0.9,0.84
956,0.9,0.9,0.88,0.28,0.76,0.28,0.84,0.72,0.88,0.88,0.88,0.88,0.84,0.84,0.72
957,0.88,0.9,0.88,0.52,0.84,0.52,0.82,0.84,0.88,0.84,0.84,0.84,0.86,0.86,0.82
958,0.8,0.8,0.8,0.42,0.74,0.42,0.7,0.76,0.8,0.72,0.72,0.72,0.84,0.86,0.7
959,0.8,0.78,0.72,0.42,0.78,0.42,0.72,0.8,0.82,0.72,0.72,0.72,0.82,0.82,0.72
960,0.9,0.9,0.88,0.46,0.86,0.46,0.84,0.84,0.9,0.82,0.82,0.82,0.88,0.9,0.84
961,0.84,0.84,0.78,0.38,0.74,0.38,0.8,0.72,0.84,0.84,0.84,0.84,0.84,0.84,0.8
962,0.86,0.88,0.86,0.52,0.86,0.52,0.88,0.86,0.86,0.86,0.86,0.86,0.9,0.9,0.88
963,0.9,0.9,0.88,0.32,0.88,0.32,0.8,0.86,0.88,0.8,0.8,0.8,0.88,0.88,0.8
964,0.9,0.9,0.9,0.52,0.84,0.52,0.88,0.86,0.9,0.88,0.88,0.88,0.9,0.9,0.88
965,0.86,0.86,0.88,0.36,0.84,0.36,0.88,0.86,0.86,0.86,0.86,0.86,0.88,0.9,0.88
966,0.74,0.76,0.7,0.44,0.8,0.44,0.7,0.78,0.74,0.72,0.72,0.72,0.74,0.74,0.7
967,0.94,0.94,0.96,0.46,0.88,0.46,0.96,0.88,0.92,0.94,0.94,0.94,0.94,0.94,0.96
968,0.94,0.94,0.9,0.44,0.88,0.44,0.84,0.88,0.94,0.84,0.84,0.84,0.9,0.9,0.84
969,0.88,0.84,0.84,0.4,0.84,0.4,0.86,0.84,0.88,0.84,0.84,0.84,0.86,0.86,0.86
970,0.76,0.72,0.72,0.26,0.72,0.26,0.74,0.7,0.76,0.7,0.7,0.7,0.76,0.74,0.74
971,0.9,0.86,0.88,0.44,0.9,0.44,0.86,0.92,0.9,0.88,0.88,0.88,0.88,0.88,0.86
972,0.9,0.96,0.88,0.44,0.92,0.44,0.88,0.92,0.9,0.88,0.88,0.88,0.92,0.92,0.88
973,0.8,0.86,0.86,0.46,0.76,0.46,0.86,0.76,0.8,0.86,0.86,0.86,0.92,0.92,0.86
974,0.84,0.84,0.84,0.4,0.86,0.4,0.84,0.86,0.84,0.84,0.84,0.84,0.84,0.86,0.84
975,0.8,0.9,0.82,0.5,0.88,0.5,0.9,0.88,0.8,0.8,0.8,0.8,0.9,0.9,0.8
976,0.9,0.9,0.88,0.4,0.9,0.4,0.92,0.9,0.9,0.86,0.86,0.86,0.92,0.92,0.88
977,0.9,0.9,0.94,0.52,0.86,0.52,0.92,0.84,0.9,0.88,0.88,0.88,0.94,0.94,0.88
